f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
3.231817845163782,3.3422421793043835,3.1709038172041026,-1.143316410236312,1.1187641694714834,-0.4611579776546416,1.350986018066853,-4.2321937412002395,-1.9525452270324173,1.5303228285481179,1.783188721038981,0.42905340253061813,0
-2.0014792076849903,-2.0558296590814473,-1.0885755526114314,2.3113828437581097,2.2102547977158578,-0.6320160980111286,0.21338697166145326,0.13251980509483036,-1.8393228680118967,-1.3190739036927106,2.7624084680057,-0.6256310937729871,1
3.1959353430963287,1.7687838857060318,2.9370656959933266,-2.571941654544248,1.3673187147179988,0.8782460514552884,3.7103922151056477,2.3308995792853087,2.686561924866462,-0.26950279361842944,-2.4646665541886295,-0.17365070604541988,0
1.499779937591679,-2.983863506016754,-0.6063777188278268,-0.787348402899308,-1.0849540732518677,1.572479065910858,0.8880357830964749,0.494976027559343,1.6437946915993786,-2.872902473991243,-0.5873533474257384,-1.7585933786124983,0
1.3385135099016998,-0.5599254076175705,1.0938194024544103,-2.1329008272152645,0.9324367427994693,0.9710424151364031,2.602675926602349,1.6609258336280954,0.2647574893567418,-2.086844247941594,-0.8191147964720072,0.26914390178721315,0
-1.8122474960070751,0.22882507366997018,-1.1737531208064558,-3.7674954862916694,3.7152828439622843,-0.48057546786319627,0.6060072043256202,7.279300703779224,2.4644916164180106,5.459608360787833,3.5296067395495676,-0.950677738141375,1
0.12659898422578264,1.4185170131196971,-0.4888856327692981,-2.556528727788443,3.439987384471693,1.115150754572558,-2.6443271498660614,1.6180424864866594,1.4103846905086612,2.3784090280826837,0.5598671464983415,0.9976580041160988,1
-0.18405759914766673,1.5687822877694384,3.106768713067053,1.58784882111884,0.20913201390546188,0.19679256624930896,-1.8860254254402875,-4.199441879249589,-0.47208090069412534,3.562626623362885,0.9772361065871954,-0.04258878749720655,1
-2.3520401488444262,-2.623981280590638,-0.6477163815828534,2.603489965620285,1.491503912052342,0.9206982511711985,1.5057070637034673,0.9822550003971982,-1.660665843438607,-1.8889811646694603,2.084686604484892,-0.11542220196281926,1
-1.9006175860071162,0.2594981241490444,1.796509248160369,-1.5538104800194492,1.4167572356593943,-1.1503746020813357,-1.2091380194107924,1.9068048277775604,1.4607490948981432,4.989264122661215,1.3279148155603002,0.4841619047251156,1
-1.3508063145857252,-0.9178293846098008,-2.1223046580304956,1.1568013504229104,1.0847252237552232,0.0008755536191983585,1.0256519292698196,2.509409612692148,-0.36985947185958357,-0.8035446926596741,1.340745029064221,-0.10901996347478529,1
-2.245017085683211,1.4320230614467073,3.9711427981747773,0.7344518103270732,0.3993001964517011,1.315568849557711,-0.3520214500539154,-0.932863535958801,-0.001379698268408891,6.801503906059806,2.3408595004276798,-0.5769309492235126,1
1.8426691528988999,1.3370449230542174,3.870353103505612,0.04340744261126894,-2.2631282257275664,-1.0434257206009478,1.2303897795241483,-2.326775350217361,1.3694797068809732,1.31227765562145,-2.3488864925345685,0.5871482555714226,0
-0.6567353925358324,-1.9234624282332002,-3.1160730770685765,2.349637746430936,0.44540019368729433,0.42885478288703005,1.3767878308218404,2.3271716195379715,-0.22248538419892583,-5.514754372636055,-1.7876376974678625,-1.9464281775690648,1
0.13344726269050233,-0.9771484583743884,-1.7237855452076454,-0.5467521913943505,2.3127100567158245,-0.9687725629515159,0.8624069524399032,1.0735258483936652,-1.2826207322420375,-1.472892230539698,2.6848928803545378,-0.46967228416850104,1
