f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
0.37525546200601656,0.06492257394038245,-2.3117041961328186,-4.777166417811483,0.33060314491347276,-0.544670406546751,0.764035086600221,-0.07564524874403168,-0.871844023536559,-1.0570887353521807,-1.237338529768357,2.1753416110677897,0
-2.235663440558653,-1.0881294079669241,-0.5950729146980863,-4.373336934189953,1.7463672311399763,-0.9166325138785054,0.2031393017707004,1.175135438960944,1.1116642730456021,-3.7245585689670424,-0.48094408404685374,0.46334039809136907,1
-2.365087301216582,-0.09974785480442869,-0.005722722060897745,6.803507303791587,-0.47895019391417004,-3.858886071047462,-2.428794095406547,-0.9879921815362952,0.9192241104868366,-1.0627544390134005,-0.31266994106949797,-5.10823040267187,1
-5.408376817517955,-0.14348441135923795,1.030913166531778,-2.8377175049707386,0.4569140597348855,-3.010713060765753,-3.6627861821570837,-0.742656576152651,1.1986716774487878,-5.8040139259667285,-0.009305204021976987,1.0392982728933242,1
-0.6342048754243856,0.037833853280658636,-0.7113803196752729,-1.8650942659695395,-0.28617635937388197,-0.12067150619077727,-0.8095547208070102,-0.09873454196786743,-1.7006105870009343,-1.3893756671695263,-2.3414919126664007,0.07976347189660515,0
3.8991930874496608,-0.0967065466827731,-2.4497824179138963,-8.45172341361346,3.290784448766199,0.7374995203912924,-0.06299188083681684,-1.0974666925842622,0.17973485097855035,-0.062435040162750255,0.6689812921331222,3.44761590688998,0
-0.47877020789659697,0.6767371193671129,0.22575403706886843,2.195393566396596,2.4885051187944125,-2.5146284231353224,0.5704820702758058,-1.495093517733765,3.199992598634332,-0.006595097558601326,-0.3158996838855611,-2.6854671119491345,1
1.0347872881359854,0.7232864092150293,-1.6247967641664143,-3.9375843851993713,0.29904664989978724,1.0711640323939045,1.0034746775309202,0.10996857115477199,-0.06067026492953809,0.6319305680242107,-0.7344636113659482,2.0867499237448284,0
-1.8742827056879459,-2.086638065051141,0.9261487567959394,0.06347153887974623,1.7260413371598837,-2.1112721043019804,-1.7355627733202357,0.648473282670231,1.998191004011646,-1.8194481455245415,-0.5641508483619847,-1.0229239958320544,1
3.7535754403081714,1.109551434072801,-1.6336115746663178,-2.6141028389442194,0.9652544396278728,0.4790269405912223,-0.47922534384737125,-0.1820505720842648,-1.6935329775617958,1.0560458900903884,0.4751938116241725,1.0208971925867816,0
-0.9855309094286737,-1.402685147642032,-3.0805059914703,-6.082288235509223,1.298120768474594,0.7530835982632142,0.24148532294436809,-0.5285106467095052,0.8254746705370655,-2.315468467507668,-1.0987273723664006,0.24441464175603467,1
-1.8609787457913007,0.6712151039425807,-2.391795110612754,-1.687087983326795,-3.017556664138543,-1.9904570248217914,1.6521217770952838,-0.10922116878959252,-3.6008656213627273,-2.4287792221545623,-1.7335712414280415,1.9532205143752983,0
-1.9179261211961545,-0.1048271889316816,-0.9458862363604756,1.9769250381560002,-4.5878728823030706,-4.03770634794774,0.24266521499936544,2.472902980982481,-6.821478268301952,-2.839090744945505,-3.321398842099997,1.3664862124395305,0
4.745063686817214,-1.1550276911940187,-2.4656200212604578,-9.785428919057946,4.145608231503973,0.3858723675064536,-1.7213042223649149,1.7024551683714313,-0.14150004422898887,-1.0255198712581424,2.1530682313192004,3.865238696338259,0
-0.9734903158635706,-0.08900899205526645,-4.326154708323601,-4.080339772176625,-3.6295343994304927,-0.5276399900492507,1.2073745577703734,2.245888013592461,-3.2222485623772874,-1.0145363707080242,-1.1907266480653869,3.4092050770672353,0
1.9409173994672424,0.739439884219401,0.31681448735944673,1.958347628298456,0.016938547027162132,-0.7333829689534301,-1.6037147682526407,-0.5709370726888203,-3.7288551123148688,-0.817581920834556,-1.0297185352591725,-2.1613568367213967,1
4.3989039688652625,-0.008977064290354822,1.3911456381437246,-1.932579409409407,2.177136772934229,1.8556052700922068,2.0455506941960104,-0.561904975712159,-0.39778521395549804,2.431484296209087,0.6654458373745601,2.0470915106531935,0
-5.764764894361418,1.5266857076846296,2.121181331007619,0.20115990525213734,-1.4217204326722277,-0.93667953547,-2.621781592725917,0.2412297597109844,0.1047585506652231,-3.6373070222179127,-2.58792269044788,-0.017223666813045213,1
0.9762622365685036,0.2370934613948133,0.0864443836364519,-0.3960085099691602,-0.29688420104937085,0.9994591880815761,2.652303896256889,0.35061113609557104,0.07927299068857008,2.293739445519977,-1.6366107567107682,1.477413632012726,0
0.5734009869379124,-0.4437758700711299,-1.4934767564300582,1.4603983884706586,-0.08354187863699591,0.4656194851185953,-2.417271062671866,1.887666143071561,-0.5895409405794451,0.34749437277586903,-0.8726314269676312,-3.227171452177828,1
-3.6754260884218746,-0.4368221378321005,1.335677848129616,4.872225726012623,-0.7199803389393665,-1.9702113934763448,2.05396757843098,0.08087453018032516,1.865624423181482,-0.5630857811843457,-1.7569441224892053,-2.638992344781335,0
1.1309297887290164,0.5809290542998152,0.9136109122246989,2.4410144212032066,3.7012954881655293,-3.7934926461486977,-0.09745496442571255,-0.6550442359150607,1.739090809995839,-0.3337917228605154,-1.361284859289341,-3.093519620110738,1
2.1705300642627394,-0.16374047686178922,-0.6632844323722746,3.0344282776028435,-0.3570228753853819,0.7044059218535339,-2.236738677033057,-0.22146570234148966,-2.499709775543428,0.4104523245051417,0.3759531449300164,-3.6344466808788045,1
