f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
-2.711681895542264,-0.31807744595174137,2.3683882684403468,-1.8856649109403267,-1.108491792654918,0.5275581502384464,1.2238481319036536,5.086810573828669,-0.14854630640955793,2.4858920671762927,0.03749896923508489,3.676371912050498,1
-3.340381035147857,-1.361255983157865,-1.4686517300391595,-3.466496206194213,-1.7352009799245416,2.820537309984992,0.5268086029733351,3.8382632981421354,-1.657351866679024,-0.7724947435653327,-2.453262077484303,-3.8625753834669254,0
-1.7485048284117855,0.9281272200027424,2.790503163869042,2.5068387048068628,2.4254775083841777,2.181608019149107,-0.6242593980527238,-2.181885837540885,1.0895278459725033,-0.7904144750346167,1.379004615031315,4.082086757125314,0
-2.8106511007672212,-1.8911215456761041,2.7835719910970065,-1.046442108625745,-3.421897767379148,-0.11589979262675199,4.706161326847334,2.3976300544585505,0.7829621876086406,-0.8329461512506275,-2.5127245216112915,2.4773017196647915,1
0.6289749564881777,-0.8958852598440901,-5.871554338111941,4.479716199065616,1.0960162747543845,1.077524178004853,-0.1935580297241588,-8.268091524760731,-0.7548621860340775,-0.3970291468619418,-1.931061929595661,-2.2066989980167384,1
-1.0392754318854136,1.446255292357156,0.1642272239432785,-1.1931247446767321,1.9478612654773433,-1.3793341549409943,2.020417753608206,1.1211105939911747,-0.17946944651896662,2.477376248627671,-0.44148155728223026,2.7642240640597677,0
2.1887537220180375,0.5705827857508584,0.08793201799631767,0.2915210556012112,0.8675063586723899,-2.204580043290912,-5.519036087784538,6.9305203573465715,0.08899939772724207,3.69400118072718,-3.1667536887147123,-0.2726675158650909,1
-1.6401680017235603,0.4136459448524903,1.085784879228705,1.5729416038910475,1.5141999749167487,0.30308532051359527,1.5083715767824009,-4.496280529219211,-0.6353630461384232,-1.8565851873793167,2.833188455013663,3.465597487215302,0
0.938318016039976,-0.6145598440656622,1.9811510608691432,1.265707258067309,2.610487643143106,1.2690249106856117,-0.5298686297869402,-4.609389060603121,-0.2903754052598011,-2.1950955258799056,4.566552388167833,1.2585993052666216,0
0.34831318801489153,0.8427750715332082,2.8661722464137878,-1.796044457093205,3.741336639038785,3.4434767063219667,-1.6797023029396996,1.145202340834264,-1.1434554284150007,-0.9765840403143955,1.2906959546107917,-1.883569915175847,0
-0.07487304293587482,-0.12541016406675665,2.0856997122542227,-0.02954654744493035,0.634407965634636,-1.3470201535866138,-0.5228757499965002,2.1006813883189044,-0.5021657648600659,0.2564895869117736,-0.23589355775048648,2.101187532931788,0
-2.0514938754310448,-0.8416386745277185,2.0970226605769584,3.0317223898142,-0.4569524827367277,-1.3611097693475587,-0.3225549157783223,1.5221336596776418,-1.3493968832022745,2.0091414119285673,-1.002252234708285,6.871889513351957,1
-1.019838608456346,-1.3255361287592873,-1.6260193535355947,1.0093922335896224,-2.1133957524113507,3.549647955035627,2.436245516156874,0.11406526372363718,0.4011619795548786,2.5411391600619058,-4.564065007879671,-1.1778873406097192,1
0.7175442904322042,1.378240861630395,0.7387699237745462,-1.6748793484872184,3.602423437208645,-3.227319379838481,4.612613975445454,-1.4192406114314984,0.82440169309022,0.8788085525259615,-1.289523983563172,1.6744087255381526,0
1.648163443829996,-0.8857590984066946,2.2848428904404,2.9962226791069533,2.2979203407618556,3.2972628893822744,-1.5866047295929697,-2.907870689490777,-0.6302300201553718,0.5513634319070582,1.6246462034401046,1.4472931666143332,0
4.725428661359145,0.4778177373813507,0.8210915151719411,0.9522924259469321,-3.9568807893460676,1.9330395857161378,0.6366947594459302,-0.8788434878066904,1.8477342515605546,0.584740685011142,0.2872488000878024,-3.4858034745120032,1
-0.3317062574857347,1.1800604444790594,-0.9055173898690059,-2.422509904470299,2.01615404955299,-1.734016532148749,1.3196611719084343,2.8603555175621116,-1.066253283854836,2.952809606375868,-1.8524586976807003,0.3713507164580465,0
2.95385421798825,-0.16289663024787665,1.3617004959095735,2.3069465655757333,-3.465229123276475,-0.014975457465394637,2.10058674865861,-0.9065358007978429,-0.8837946446866778,1.1499674544845564,-1.6556983051806051,0.39729243074153847,1
-0.9890348362190136,0.08685747962926241,3.366244733608167,-1.518885533318888,-0.5857416287989936,1.0226734137464575,1.026590738801267,4.710638416493039,0.20957235317357337,2.1954721967674704,-0.5005866348638885,2.512871079344615,1
-1.6202383663807622,0.09023782064043269,2.649286649259076,0.6918670210743036,2.5970044018534146,-2.9268308743410953,4.14280135492304,-0.0010059263783065576,-1.4396624483931089,2.048270251820483,-1.8489189793550276,6.803633518378457,0
-4.147888412249584,-0.49882513609313134,-0.6992544243656027,3.2968879627570704,-0.6894807130767031,-1.4118901082983173,3.910085337187735,-6.164244918947815,-0.5070407583636605,-1.771404521814289,1.2489434141225484,6.437705592378645,0
-3.274670466350506,1.092571523841576,1.8202447061741507,4.677854506667885,2.605536676812152,0.5718217934218095,0.399680040018498,-7.058544178763162,-1.1961060373937267,-1.8456732821707678,4.835232507822993,8.189889183734273,0
-4.678770614541464,-0.15613332181067427,1.4035113452599246,4.405636747214203,1.4939007624116352,2.5054540654583315,-0.8897787034304645,-4.564203746733735,1.6558843932428595,-2.216149097421053,2.1354375050431926,6.196360241969083,0
1.4413400685833822,0.6924148426965387,1.8057507431126205,0.39153523330340456,1.74885862496285,-3.2549912792012066,3.3446000552701793,-0.9324870393068405,1.8915287435128503,1.900891271109522,-0.45165535079090424,3.8837372127106815,0
0.7732034095538717,-0.7843009377389477,1.7232550709712826,1.0417817868633543,-0.4868625387764973,0.758938635718372,-1.3384212464758496,1.510126049101346,1.8956430470740488,1.5613930755148326,0.7061335035997491,1.7531951547115034,1
1.5839535087115557,-0.49374614636401887,0.8863823100334807,2.715295757412421,-1.8949118969839258,2.163659686501534,3.2826207320276204,-4.247414613548639,-0.7368956291255438,0.29006583256302476,-0.568998168415697,0.6297165161334206,1
2.435259076005863,0.014898387247291763,3.964299163793945,1.5822450492939533,3.6610193623461207,4.468494878788084,-1.1398610880557223,-1.904141188000887,0.7339026460535768,1.093811811036131,2.2449070002558016,0.8998084826705132,0
-1.7149933258661374,2.8700237368863957,0.4942608348193982,-1.6636095808243927,0.3927783162822125,0.0009824524645105637,0.20038701634881206,2.2018706423904355,1.5009245541515768,0.7891510685532377,0.8630491292937885,1.331103985300293,0
1.7593270106233652,0.7198386412388936,2.4532593860376624,0.21239477669112372,-2.830603943850673,3.8812640809211985,2.9460340608088895,0.5260263863034706,-1.2247344889530212,0.048635489076277016,-3.3628065608997915,-2.7928766810130754,1
0.04527529692940746,-1.6914145218696777,1.3806535542947258,-0.48765472712267965,0.2940871685709956,2.0827452375243727,2.5431451071035016,-2.414316458017715,0.7200589132255795,0.05928524631707344,2.76498702869977,0.9434502489883423,0
-0.7760506078104253,-0.848802204903248,1.95083263323248,0.17226532706162878,3.01020529910703,0.5270269045125886,1.8658340127673254,-2.9430267347559567,-0.6436776599023724,0.5194713637374018,3.7882284364087253,4.138448125433595,0
0.15754747257367052,-1.6547655018368705,-1.5461860552841247,-1.6877314187748789,1.6678673145397895,-1.478338207584951,4.421700817728844,-1.0472146179752628,-0.48538012851650514,1.9010769060775712,-2.360080563192044,-0.2477783997733626,0
0.4819384206566082,0.12761054638020317,-2.3393778424731813,2.8821063601949177,-1.0384780932438835,1.472646344872364,0.815220670220685,-3.1705390886677454,1.2324164978460315,1.559593338922695,-1.9200152830569324,-0.11104875713328938,1
2.8480501217564935,-0.05479008704664533,2.6907933849040155,-1.1208182257649109,-1.356241029016773,4.510543874314316,2.96813295516875,-0.6221397680926914,1.2950088017369283,-0.7099757349471718,-1.2444851394751086,-4.449801096049395,1
-1.1789203236748726,-1.7209163025119183,0.40874341614051957,1.7395645386227865,-1.2129009641602757,3.812859896933955,2.9529673740265627,-3.9213949132673966,0.5987577290608737,-1.3349025387378843,-0.9363043797944495,-0.19789487897683222,1
-3.0641359130171875,0.3754708606785902,-1.6772057216630605,-0.1778437485534865,-4.311087817455454,2.4351614841152953,3.6829633645841584,0.0593374901156831,-0.15855298693504324,1.2640423708041442,-1.535721956356492,0.567166468490264,1
0.06646579962417887,0.21031205946929324,2.3206174792211036,0.7384598170656529,1.3602365473074007,-2.8579054323577937,2.68143673519148,0.07348389958719342,0.6983673453834066,2.4939312561837,0.36622654021654877,5.903332533057051,0
-0.05493185500865838,0.7212891489737092,2.241070894421863,0.7692957055269223,2.4933336102739454,1.620002633354092,0.8991777060204033,-0.6522960469357262,0.835080564665529,1.1793897613130222,-0.18969958519341135,2.2432570520682362,0
-0.5449432239585755,0.9619449643241139,2.2647169318717486,-1.2990307845417937,0.6360438885986294,-1.6229669400994546,0.09699289536105526,4.039339823557771,-0.7831864558897669,0.39205101287283295,-1.9557782921919076,1.323326872772725,0
-0.721380996165105,0.9427160850333687,1.001675556576244,-0.8202690219519936,2.768262225214036,-3.0811992294976953,3.185662118488503,0.4297863852381275,-1.7314682616338872,2.1441123206221335,-1.023106227013512,4.1324869350662645,0
-2.563136141963515,0.9183244512399407,1.2199209612190913,-0.8730515795222813,-1.6469843907365433,0.6734738250420346,2.580044575177369,2.3602684579525155,0.9846819084785842,0.632313972422978,-1.9835040810471287,1.847662610934897,1
5.258685429592736,1.3764092856848502,-1.9762835722310885,2.166422822008577,-3.3150440086515003,3.6128368293725854,1.4298701580118176,-3.812157521934107,0.1454782349307883,0.4945850451164231,-3.132039347383949,-6.7786613218858625,1
-0.702939057491228,-0.8259236964130048,0.5543185131589233,2.5633369154659604,0.9127837635651233,0.6196779324272231,0.4718271120069272,-3.277863418376402,-0.2980192053237372,-0.2536654295440899,0.8157079397393814,2.918990636351362,0
-1.6972990650006152,-0.024202243192133564,-0.32563056414616964,-0.5088913778283028,-1.3398863313407723,0.5014145797793585,5.476134249070328,-2.1521462939149583,-0.24305315692169216,1.6780736738899769,0.5790952785516845,2.7913745122260307,0
-0.7524689876391939,-0.01759840240803873,-1.3128270537013151,-0.8430117472529297,-0.19930307492196908,0.652148112868385,-0.7462375207584275,2.139920743501809,0.7164220867960972,2.771588888553156,0.29931584642798414,0.4601578359287461,0
0.09702334922336942,-0.30429808346082515,2.0833862771168654,-0.4651688337444415,-1.870931450531843,2.4538546583972862,1.7776318097843617,0.024566535975760355,1.5270023725366084,0.4674982829770308,2.0573925012038137,0.776675004874927,1
-1.2718556653787356,0.012056223841537683,-4.926620412155194,3.277973007934345,-1.5843006628696847,3.4116261586632444,1.7470459442039126,-5.973376799381139,-0.1146231262775836,1.0926000405797978,-1.651765815111867,-1.0774853996579448,1
-0.07124447618594543,0.36125207860548836,2.2142400002518414,-0.3276549562215151,0.505477841673901,-0.5512586742095308,-2.1612054453109337,3.16182610329316,0.9815655203425575,-0.1711023287075164,0.15531921844254515,1.0457731016974734,0
